"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11100","358.6","358.6","339.55","339.55","339.55","339.55","2","17.17",".52","0","-75","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11150","0","0","0","477.65","0","413.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11200","0","0","0","812.7","0","441.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11250","0","0","0","536.9","0","470.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11300","0","0","0","869.45","0","500.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11350","0","0","0","599.85","0","531.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11400","0","0","0","928.15","0","563.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11450","0","0","0","666.35","0","595.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11500","590","610","590","605","605","605","3","27.23","1.35","12300","-75","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11550","0","0","0","736.15","0","663.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11600","0","0","0","1051.1","0","699.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11650","0","0","0","809.6","0","735.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11700","0","0","0","1115.3","0","773.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11750","0","0","0","885.15","0","810.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11800","0","0","0","1181.2","0","849.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11850","0","0","0","963.75","0","888.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11900","0","0","0","1248.7","0","928.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","11950","0","0","0","1044.75","0","968.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12000","0","0","0","1045","1045","1010","0","0","0","675","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12050","0","0","0","1128.05","0","1051.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12100","0","0","0","1389.05","0","1094.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12150","0","0","0","1213.35","0","1136.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12200","0","0","0","1461.25","0","1180.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12250","0","0","0","1300.45","0","1223.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12300","0","0","0","1534.4","0","1268.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12350","0","0","0","1319.1","0","1312.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12400","0","0","0","1609.2","0","1357.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12500","0","0","0","1595","1595","1448.65","0","0","0","75","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12600","0","0","0","1690.85","0","1540.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12700","0","0","0","1808.9","0","1634.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12800","0","0","0","1822","0","1728.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","12900","0","0","0","1797.5","0","1823.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13000","0","0","0","2070","2070","1918.55","0","0","0","6150","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13100","0","0","0","1680.95","0","2014.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13200","0","0","0","1645.8","0","2111","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13300","0","0","0","1719.55","0","2207.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13400","0","0","0","1741.3","0","2304.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13500","0","0","0","2520","2520","2402.3","0","0","0","3600","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13600","0","0","0","1799","0","2499.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13700","0","0","0","1799.15","0","2597.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13800","0","0","0","1813.35","0","2695.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","13900","0","0","0","1832.05","0","2793.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","14000","2960.2","2984.85","2935.9","2968.45","2967.5","2968.45","708","9012.15","1578.15","471375","0","10862.55"
"NIFTY","31-Dec-2018","28-Mar-2019","PE","14100","0","0","0","1832.85","0","2989.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","4600","0","0","0","71.9","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","4700","0","0","0","80.55","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","4800","0","0","0","28.25","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","4900","0","0","0","24.65","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5000","0","0","0","2","2","0","0","0","0","10575","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5100","0","0","0","7.9","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5200","0","0","0","9.3","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5300","0","0","0","10.85","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5400","0","0","0","12.6","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5500","0","0","0","14.55","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5600","0","0","0","16.75","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5700","0","0","0","19.2","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5800","0","0","0","21.9","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","5900","0","0","0","24.9","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6000","0","0","0","3.05","3.05","0","0","0","0","525","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6100","0","0","0","31.8","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6200","0","0","0","35.75","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6300","0","0","0","40.05","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6400","0","0","0","44.7","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6500","0","0","0","49.75","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6600","0","0","0","55.2","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6700","0","0","0","61.05","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6800","0","0","0","67.35","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","6900","0","0","0","74.15","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7000","0","0","0","0.65","0.65","0.05","0","0","0","75","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7100","0","0","0","89.1","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7200","0","0","0","97.35","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7300","0","0","0","106.05","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7400","0","0","0","115.35","0","0.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7500","0","0","0","125.15","0","0.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7600","0","0","0","135.55","0","0.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7700","0","0","0","43","43","0.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7800","0","0","0","67.2","67.2","0.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","7900","0","0","0","24.3","24.3","0.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8000","0","0","0","45","45","0.75","0","0","0","75","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8100","0","0","0","52","52","1.05","0","0","0","75","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8200","0","0","0","120","120","1.5","0","0","0","12750","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8300","0","0","0","50","50","2.05","0","0","0","1800","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8400","0","0","0","89","89","2.8","0","0","0","7950","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8500","0","0","0","17.15","17.15","3.8","0","0","0","14250","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8600","0","0","0","600","600","5.05","0","0","0","4050","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8700","0","0","0","129.75","129.75","6.65","0","0","0","8625","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8800","0","0","0","159.85","159.85","8.7","0","0","0","3000","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","8900","0","0","0","25.65","25.65","11.25","0","0","0","226350","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9000","69.9","70","63.5","68.25","67.95","68.25","48","326.45","2.45","919275","2550","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9100","0","0","0","83.7","84","18.2","0","0","0","9750","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9200","0","0","0","144","144","22.85","0","0","0","6900","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9300","0","0","0","308","308","28.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9400","0","0","0","240.4","240.4","35.1","0","0","0","150","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9500","134.9","135","134.9","135","135","135","9","65.04",".91","24900","450","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9600","0","0","0","218","218","52.2","0","0","0","10500","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9700","0","0","0","236","236","62.9","0","0","0","7500","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9800","0","0","0","198","198","75.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","9900","0","0","0","530","530","89.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10000","215","247.9","215","242.6","247.9","242.6","53","406.75","9.25","46575","2925","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10100","0","0","0","518.75","518.75","123.5","0","0","0","5625","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10200","0","0","0","405.1","405.1","143.8","0","0","0","9150","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10300","0","0","0","495","495","166.4","0","0","0","525","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10400","0","0","0","391.45","0","191.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10500","370","390","360.1","382.85","380","382.85","242","1974.38","68.63","477975","16575","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10600","0","0","0","715","715","249.25","0","0","0","375","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10700","0","0","0","760","760","282.25","0","0","0","199425","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10800","0","0","0","340","340","318.1","0","0","0","313800","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","10900","0","0","0","871.25","871.25","356.75","0","0","0","150","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11000","509","554","509","534.55","533.4","534.55","953","8238.43","376.18","142275","8025","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11100","0","0","0","973.2","0","442.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11200","0","0","0","916.5","0","489.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11300","0","0","0","470","470","539.9","0","0","0","68400","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11400","0","0","0","819.85","0","592.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11500","801.7","801.7","744.95","773.4","744.95","773.4","4","36.82","2.32","38250","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11600","0","0","0","543.95","543.95","706.8","0","0","0","10800","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11700","0","0","0","473.65","473.65","767.8","0","0","0","369075","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11800","0","0","0","1157.9","0","831.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","11900","0","0","0","1096.6","0","897.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12000","1050","1108.75","1050","1086.55","1075","1086.55","120","1177.4","97.4","80925","6300","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12100","0","0","0","1184.05","0","1036.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12200","0","0","0","1156.45","0","1109.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12300","0","0","0","1141","0","1183.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12400","0","0","0","1197.65","0","1260.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12500","0","0","0","1165.2","0","1338.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12600","0","0","0","1335.25","0","1418.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12700","0","0","0","1370.4","0","1500.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12800","0","0","0","1361.75","0","1583.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","12900","0","0","0","1367","0","1668","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13000","0","0","0","1407.7","0","1753.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13100","0","0","0","1366.05","0","1840.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13200","0","0","0","1330.75","0","1928.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13300","0","0","0","1314.9","0","2016.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13400","0","0","0","1332.2","0","2106.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13500","0","0","0","1346.25","0","2196.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13600","0","0","0","1601.75","0","2287.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13700","0","0","0","1609.4","0","2379.35","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13800","0","0","0","1615.65","0","2471.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","13900","0","0","0","1632.55","0","2564.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","14000","0","0","0","1654.6","0","2657.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","27-Jun-2019","PE","14100","0","0","0","1633.1","0","2751.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","7600","0","0","0","40.4","0","1.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","7700","0","0","0","51.25","0","1.45","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","7800","0","0","0","59.1","0","1.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","7900","0","0","0","51.45","0","2.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8000","0","0","0","59","0","3.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8100","0","0","0","67.35","0","4.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8200","0","0","0","27.5","0","5.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8300","0","0","0","32.4","0","7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8400","0","0","0","37.9","0","8.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8500","0","0","0","7.3","0","11.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8600","0","0","0","9.95","0","13.7","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8700","0","0","0","12.25","0","16.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8800","0","0","0","15","0","20.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","8900","0","0","0","18.25","0","25.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9000","0","0","0","22.05","0","30.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9100","0","0","0","26.45","0","36.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9200","0","0","0","31.6","0","43.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9300","0","0","0","37.5","0","51.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9400","0","0","0","44.25","0","60.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9500","0","0","0","51.9","0","70.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9600","0","0","0","60.6","0","82","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9700","0","0","0","70.35","0","94.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9800","0","0","0","81.3","0","109.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","9900","0","0","0","93.55","0","125.4","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10000","0","0","0","107.1","0","143.1","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10100","0","0","0","122.1","0","162.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10200","0","0","0","138.55","0","183.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10300","0","0","0","156.6","0","207.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10400","0","0","0","176.35","0","232.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10500","0","0","0","197.75","0","259.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10600","0","0","0","221.35","0","288.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10700","0","0","0","246.3","0","320.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10800","0","0","0","273.15","0","354.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","10900","0","0","0","301.6","0","390.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11000","0","0","0","332.5","0","428.25","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11100","0","0","0","365.4","0","468.75","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11200","0","0","0","400.35","0","511.5","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11300","0","0","0","437.35","0","556.55","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11400","0","0","0","476.4","0","603.8","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11500","0","0","0","517.55","0","653.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11600","0","0","0","560.8","0","705","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11700","0","0","0","606.1","0","758.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11800","0","0","0","653.4","0","814.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","11900","0","0","0","702.8","0","873.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12000","0","0","0","754.15","0","933.15","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12100","0","0","0","807.55","0","995.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12200","0","0","0","862.85","0","1059.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12300","0","0","0","920.05","0","1125.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12400","0","0","0","979.1","0","1192.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12500","0","0","0","1040","0","1262.3","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12600","0","0","0","1102.6","0","1333.9","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12700","0","0","0","1166.9","0","1406.65","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12800","0","0","0","1232.85","0","1480.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","12900","0","0","0","1300.4","0","1556","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","13000","0","0","0","1370","0","1632.95","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","13100","0","0","0","1440.65","0","1711.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","13200","0","0","0","1512.7","0","1790.6","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","13300","0","0","0","1585.6","0","1871.2","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Sep-2019","PE","13400","0","0","0","1660.15","0","1952.85","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","4600","0","0","0","2","2","0","0","0","0","8925","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","4700","0","0","0","87.15","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","4800","0","0","0","31.15","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","4900","0","0","0","27.3","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5000","0","0","0","16.75","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5100","0","0","0","19.65","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5200","0","0","0","17.5","17.5","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5300","0","0","0","223.15","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5400","0","0","0","283.25","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5500","0","0","0","22","22","0","0","0","0","7500","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5600","0","0","0","46.8","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5700","0","0","0","44.15","0","0","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5800","0","0","0","54","54","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","5900","0","0","0","17.2","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","6000","0","0","0","21","21","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","6100","0","0","0","22.1","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","6200","0","0","0","24.95","0","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","6300","0","0","0","48","48","0.05","0","0","0","0","0","10862.55"
"NIFTY","31-Dec-2018","26-Dec-2019","PE","6400","0","0","0","15","15","0.1","0","0","0","2850","0","10862.55"
