Date,Expiry Date,Strike Price (K),Call Price,Put Price
04-Aug-16,29-Dec-16,7000,1767.45,26
05-Aug-16,29-Dec-16,7000,1862.3,24.3
08-Aug-16,29-Dec-16,7000,1924.95,22.7
09-Aug-16,29-Dec-16,7000,1860,23.25
10-Aug-16,29-Dec-16,7000,1774,25
11-Aug-16,29-Dec-16,7000,1770,24.1
12-Aug-16,29-Dec-16,7000,1854.25,22.35
16-Aug-16,29-Dec-16,7000,1845,21.5
17-Aug-16,29-Dec-16,7000,1802,21.25
18-Aug-16,29-Dec-16,7000,1850,19.5
19-Aug-16,29-Dec-16,7000,1837.85,19.95
22-Aug-16,29-Dec-16,7000,1790,18.6
23-Aug-16,29-Dec-16,7000,1783.2,18.2
24-Aug-16,29-Dec-16,7000,1786,20.1
25-Aug-16,29-Dec-16,7000,1765,18.75
26-Aug-16,29-Dec-16,7000,1740,19.65
29-Aug-16,29-Dec-16,7000,1710,17.45
30-Aug-16,29-Dec-16,7000,1895.8,11.85
31-Aug-16,29-Dec-16,7000,1946.85,12.65
01-Sep-16,29-Dec-16,7000,1903.75,11.5
02-Sep-16,29-Dec-16,7000,1949.05,12
06-Sep-16,29-Dec-16,7000,2058.1,10.4
07-Sep-16,29-Dec-16,7000,2068.2,11
08-Sep-16,29-Dec-16,7000,2078.35,11.4
09-Sep-16,29-Dec-16,7000,2000,12
12-Sep-16,29-Dec-16,7000,1840,13.4
14-Sep-16,29-Dec-16,7000,1857.6,14.4
15-Sep-16,29-Dec-16,7000,1860,14.15
16-Sep-16,29-Dec-16,7000,1914.75,14.4
19-Sep-16,29-Dec-16,7000,1924.7,11.6
20-Sep-16,29-Dec-16,7000,1901.05,11.75
21-Sep-16,29-Dec-16,7000,1900,11.4
22-Sep-16,29-Dec-16,7000,1980,8.95
23-Sep-16,29-Dec-16,7000,1940,9.45
26-Sep-16,29-Dec-16,7000,1829.1,9.05
27-Sep-16,29-Dec-16,7000,1807.5,9.3
28-Sep-16,29-Dec-16,7000,1846.45,7.3
29-Sep-16,29-Dec-16,7000,1685,15.1
30-Sep-16,29-Dec-16,7000,1707.45,12.65
03-Oct-16,29-Dec-16,7000,1840.4,9.6
04-Oct-16,29-Dec-16,7000,1864.35,6.05
05-Oct-16,29-Dec-16,7000,1845.6,8
06-Oct-16,29-Dec-16,7000,1796.8,8.85
07-Oct-16,29-Dec-16,7000,1795.45,8.4
10-Oct-16,29-Dec-16,7000,1814,7.6
13-Oct-16,29-Dec-16,7000,1669.2,10.8
14-Oct-16,29-Dec-16,7000,1683.5,9.25
17-Oct-16,29-Dec-16,7000,1596.2,11.5
18-Oct-16,29-Dec-16,7000,1753.45,7.8
19-Oct-16,29-Dec-16,7000,1749.55,7.75
20-Oct-16,29-Dec-16,7000,1766,7
21-Oct-16,29-Dec-16,7000,1781.2,6.55
24-Oct-16,29-Dec-16,7000,1799.4,5.75
25-Oct-16,29-Dec-16,7000,1785.4,5.05
26-Oct-16,29-Dec-16,7000,1701.35,5.75
27-Oct-16,29-Dec-16,7000,1686.2,4.75
28-Oct-16,29-Dec-16,7000,1710,4.95
30-Oct-16,29-Dec-16,7000,1672,5.7
01-Nov-16,29-Dec-16,7000,1688.5,4.65
02-Nov-16,29-Dec-16,7000,1583.15,8.05
03-Nov-16,29-Dec-16,7000,1555.75,7
04-Nov-16,29-Dec-16,7000,1499.45,7.8
07-Nov-16,29-Dec-16,7000,1549.35,6.15
08-Nov-16,29-Dec-16,7000,1593.6,5.5
09-Nov-16,29-Dec-16,7000,1506.2,7.1
10-Nov-16,29-Dec-16,7000,1598.5,5
11-Nov-16,29-Dec-16,7000,1370.5,9.35
15-Nov-16,29-Dec-16,7000,1191.1,15.35
16-Nov-16,29-Dec-16,7000,1165.05,14.5
17-Nov-16,29-Dec-16,7000,1127.9,10.95
18-Nov-16,29-Dec-16,7000,1113.95,9.85
21-Nov-16,29-Dec-16,7000,979.75,13.25
22-Nov-16,29-Dec-16,7000,1041.95,8.8
23-Nov-16,29-Dec-16,7000,1060.2,6.75
24-Nov-16,29-Dec-16,7000,1002.7,6.25
25-Nov-16,29-Dec-16,7000,1118,4.6
28-Nov-16,29-Dec-16,7000,1140.05,3.8
29-Nov-16,29-Dec-16,7000,1164.15,4.75
30-Nov-16,29-Dec-16,7000,1246.2,3.7
01-Dec-16,29-Dec-16,7000,1202.55,3.7
02-Dec-16,29-Dec-16,7000,1103.7,4.55
05-Dec-16,29-Dec-16,7000,1153.3,3.4
06-Dec-16,29-Dec-16,7000,1164.75,2.85
07-Dec-16,29-Dec-16,7000,1115.95,2.85
08-Dec-16,29-Dec-16,7000,1247.05,2.05
09-Dec-16,29-Dec-16,7000,1270.7,1.85
12-Dec-16,29-Dec-16,7000,1178.45,2.25
13-Dec-16,29-Dec-16,7000,1221.65,1.9
14-Dec-16,29-Dec-16,7000,1190.75,2
15-Dec-16,29-Dec-16,7000,1168.6,1.6
16-Dec-16,29-Dec-16,7000,1141.9,1.35
19-Dec-16,29-Dec-16,7000,1118.65,1.1
20-Dec-16,29-Dec-16,7000,1094.5,0.7
21-Dec-16,29-Dec-16,7000,1077.7,0.75
22-Dec-16,29-Dec-16,7000,993.7,0.7
23-Dec-16,29-Dec-16,7000,991.1,0.65
26-Dec-16,29-Dec-16,7000,908.2,0.5
27-Dec-16,29-Dec-16,7000,1028.5,0.3
28-Dec-16,29-Dec-16,7000,1031.5,0.2
29-Dec-16,29-Dec-16,7000,0,0
01-Jan-14,29-Dec-16,8000,815.95,617.05
02-Jan-14,29-Dec-16,8000,791.2,674.3
03-Jan-14,29-Dec-16,8000,764.2,657
06-Jan-14,29-Dec-16,8000,731.75,646.95
07-Jan-14,29-Dec-16,8000,699.8,645.75
08-Jan-14,29-Dec-16,8000,691.65,615.8
09-Jan-14,29-Dec-16,8000,670.4,596.9
10-Jan-14,29-Dec-16,8000,657.9,570.15
13-Jan-14,29-Dec-16,8000,782.05,585.05
14-Jan-14,29-Dec-16,8000,749.2,584.65
15-Jan-14,29-Dec-16,8000,818.85,582.15
16-Jan-14,29-Dec-16,8000,800.2,558.1
17-Jan-14,29-Dec-16,8000,763.9,589.6
20-Jan-14,29-Dec-16,8000,779.85,566.05
21-Jan-14,29-Dec-16,8000,756.6,552.45
22-Jan-14,29-Dec-16,8000,750.7,533.7
23-Jan-14,29-Dec-16,8000,746.75,501.3
24-Jan-14,29-Dec-16,8000,728.65,563.6
27-Jan-14,29-Dec-16,8000,749.2,732.2
28-Jan-14,29-Dec-16,8000,731.2,702.15
29-Jan-14,29-Dec-16,8000,706.2,682.9
30-Jan-14,29-Dec-16,8000,665.8,710.25
31-Jan-14,29-Dec-16,8000,670.25,664.85
03-Feb-14,29-Dec-16,8000,673,721.25
04-Feb-14,29-Dec-16,8000,646.65,706.2
05-Feb-14,29-Dec-16,8000,637.6,684.25
06-Feb-14,29-Dec-16,8000,629.35,654.9
07-Feb-14,29-Dec-16,8000,628.1,631.85
10-Feb-14,29-Dec-16,8000,601.4,619.65
11-Feb-14,29-Dec-16,8000,584.35,602
12-Feb-14,29-Dec-16,8000,585.9,573.3
13-Feb-14,29-Dec-16,8000,584.45,647.6
14-Feb-14,29-Dec-16,8000,617.15,615.5
17-Feb-14,29-Dec-16,8000,618.05,587.65
18-Feb-14,29-Dec-16,8000,632.85,593.7
19-Feb-14,29-Dec-16,8000,632.75,569.55
20-Feb-14,29-Dec-16,8000,625.6,592.3
21-Feb-14,29-Dec-16,8000,676.75,577.6
24-Feb-14,29-Dec-16,8000,665,571.2
25-Feb-14,29-Dec-16,8000,663.1,539.65
26-Feb-14,29-Dec-16,8000,682.85,513.65
28-Feb-14,29-Dec-16,8000,693.9,496.6
03-Mar-14,29-Dec-16,8000,660.05,533.45
04-Mar-14,29-Dec-16,8000,760.75,502.7
05-Mar-14,29-Dec-16,8000,761.9,485.05
06-Mar-14,29-Dec-16,8000,839.3,467.7
07-Mar-14,29-Dec-16,8000,988.8,520.65
10-Mar-14,29-Dec-16,8000,982.8,488.55
11-Mar-14,29-Dec-16,8000,945.2,483.05
12-Mar-14,29-Dec-16,8000,921.95,466.65
13-Mar-14,29-Dec-16,8000,888.15,460
14-Mar-14,29-Dec-16,8000,878.05,437.05
18-Mar-14,29-Dec-16,8000,891.8,396.05
19-Mar-14,29-Dec-16,8000,877.65,377.85
20-Mar-14,29-Dec-16,8000,818.95,405.5
21-Mar-14,29-Dec-16,8000,818.65,378.25
22-Mar-14,29-Dec-16,8000,802,361.55
24-Mar-14,29-Dec-16,8000,893.25,381
25-Mar-14,29-Dec-16,8000,876.35,364.55
26-Mar-14,29-Dec-16,8000,862.35,348.95
27-Mar-14,29-Dec-16,8000,879.35,335.7
28-Mar-14,29-Dec-16,8000,914.55,328.45
31-Mar-14,29-Dec-16,8000,901.1,311.6
01-Apr-14,29-Dec-16,8000,898.25,293.6
02-Apr-14,29-Dec-16,8000,871.2,300.8
03-Apr-14,29-Dec-16,8000,839.25,297.1
04-Apr-14,29-Dec-16,8000,818.8,303.05
07-Apr-14,29-Dec-16,8000,795.6,292.35
09-Apr-14,29-Dec-16,8000,937.4,317.65
10-Apr-14,29-Dec-16,8000,907.75,309.65
11-Apr-14,29-Dec-16,8000,875.75,306.1
15-Apr-14,29-Dec-16,8000,829.5,326.25
16-Apr-14,29-Dec-16,8000,804.2,351.85
17-Apr-14,29-Dec-16,8000,936.6,378.4
21-Apr-14,29-Dec-16,8000,940.95,365.95
22-Apr-14,29-Dec-16,8000,920.8,349.65
23-Apr-14,29-Dec-16,8000,932.3,325.55
25-Apr-14,29-Dec-16,8000,892.6,353.75
28-Apr-14,29-Dec-16,8000,862.8,346.85
29-Apr-14,29-Dec-16,8000,824.8,364.8
30-Apr-14,29-Dec-16,8000,799.5,356.55
02-May-14,29-Dec-16,8000,778.15,343.35
05-May-14,29-Dec-16,8000,763.55,327.25
06-May-14,29-Dec-16,8000,760.45,309.8
07-May-14,29-Dec-16,8000,734,349.35
08-May-14,29-Dec-16,8000,720.95,333.9
09-May-14,29-Dec-16,8000,1091.2,510.1
12-May-14,29-Dec-16,8000,1286.85,556.7
13-May-14,29-Dec-16,8000,1365.4,542.35
14-May-14,29-Dec-16,8000,1339,517.45
15-May-14,29-Dec-16,8000,1321.5,492.1
16-May-14,29-Dec-16,8000,1379.5,475.15
19-May-14,29-Dec-16,8000,1410.4,451.9
20-May-14,29-Dec-16,8000,1387.05,431.35
21-May-14,29-Dec-16,8000,1345.9,419.35
22-May-14,29-Dec-16,8000,1345.95,392.5
23-May-14,29-Dec-16,8000,1430.65,383.1
26-May-14,29-Dec-16,8000,1383.4,373.25
27-May-14,29-Dec-16,8000,1341.75,369.3
28-May-14,29-Dec-16,8000,1333.3,345.8
29-May-14,29-Dec-16,8000,1286,390.75
30-May-14,29-Dec-16,8000,1263.25,370.4
02-Jun-14,29-Dec-16,8000,1414.5,397.05
03-Jun-14,29-Dec-16,8000,1445.25,374.35
04-Jun-14,29-Dec-16,8000,1411.2,358.75
05-Jun-14,29-Dec-16,8000,1461.8,345.6
06-Jun-14,29-Dec-16,8000,1566.45,350.65
09-Jun-14,29-Dec-16,8000,1620.75,331.9
10-Jun-14,29-Dec-16,8000,1591.55,315.5
11-Jun-14,29-Dec-16,8000,1547.45,307.4
12-Jun-14,29-Dec-16,8000,1549.35,284.5
13-Jun-14,29-Dec-16,8000,1492.15,336.65
16-Jun-14,29-Dec-16,8000,1479.65,311.4
17-Jun-14,29-Dec-16,8000,1579.65,306.8
18-Jun-14,29-Dec-16,8000,1518,326.65
19-Jun-14,29-Dec-16,8000,1483.85,313.2
20-Jun-14,29-Dec-16,8000,1426.7,312.7
23-Jun-14,29-Dec-16,8000,1390.1,300.45
24-Jun-14,29-Dec-16,8000,1469.2,295.85
25-Jun-14,29-Dec-16,8000,1443.7,279.65
26-Jun-14,29-Dec-16,8000,1386.15,306.15
27-Jun-14,29-Dec-16,8000,1380.55,284.9
30-Jun-14,29-Dec-16,8000,1481.4,291.05
01-Jul-14,29-Dec-16,8000,1477.9,272.15
02-Jul-14,29-Dec-16,8000,1557.4,270.75
03-Jul-14,29-Dec-16,8000,1525.05,258.35
04-Jul-14,29-Dec-16,8000,1536.85,241.3
07-Jul-14,29-Dec-16,8000,1557.1,220.95
08-Jul-14,29-Dec-16,8000,1516.5,342.6
09-Jul-14,29-Dec-16,8000,1480.8,332.3
10-Jul-14,29-Dec-16,8000,1449.05,317.75
11-Jul-14,29-Dec-16,8000,1397.6,371.2
14-Jul-14,29-Dec-16,8000,1366.05,354.6
15-Jul-14,29-Dec-16,8000,1425.15,337.95
16-Jul-14,29-Dec-16,8000,1518.25,333.25
17-Jul-14,29-Dec-16,8000,1504.75,313.2
18-Jul-14,29-Dec-16,8000,1508.2,290
21-Jul-14,29-Dec-16,8000,1507.95,267.85
22-Jul-14,29-Dec-16,8000,1581.55,260.95
23-Jul-14,29-Dec-16,8000,1588.1,241.15
24-Jul-14,29-Dec-16,8000,1604.3,222.5
25-Jul-14,29-Dec-16,8000,1563.85,219.05
28-Jul-14,29-Dec-16,8000,1519.9,216.85
30-Jul-14,29-Dec-16,8000,1537.75,202.95
31-Jul-14,29-Dec-16,8000,1484.85,220.15
01-Aug-14,29-Dec-16,8000,1430.45,286
04-Aug-14,29-Dec-16,8000,1496.15,278.45
05-Aug-14,29-Dec-16,8000,1540.95,263.55
06-Aug-14,29-Dec-16,8000,1494.25,278.9
07-Aug-14,29-Dec-16,8000,1460.05,267.6
08-Aug-14,29-Dec-16,8000,1407.95,293.1
11-Aug-14,29-Dec-16,8000,1435.5,280.35
12-Aug-14,29-Dec-16,8000,1538.85,279.55
13-Aug-14,29-Dec-16,8000,1529.15,260.45
14-Aug-14,29-Dec-16,8000,1565.8,241.9
18-Aug-14,29-Dec-16,8000,1634.95,234.85
19-Aug-14,29-Dec-16,8000,1638.9,215.65
20-Aug-14,29-Dec-16,8000,1604.1,206.15
21-Aug-14,29-Dec-16,8000,1604.05,188.85
22-Aug-14,29-Dec-16,8000,1608.65,172.9
25-Aug-14,29-Dec-16,8000,1577.95,163
26-Aug-14,29-Dec-16,8000,1566,149.65
27-Aug-14,29-Dec-16,8000,1583.65,136.05
28-Aug-14,29-Dec-16,8000,1584.15,124.4
01-Sep-14,29-Dec-16,8000,1647.8,122.55
02-Sep-14,29-Dec-16,8000,1698.75,113.7
03-Sep-14,29-Dec-16,8000,1714,103.55
04-Sep-14,29-Dec-16,8000,1684.75,97.55
05-Sep-14,29-Dec-16,8000,1666.25,89.7
08-Sep-14,29-Dec-16,8000,1753.1,94.3
09-Sep-14,29-Dec-16,8000,1726.35,88.55
10-Sep-14,29-Dec-16,8000,1675.1,96.25
11-Sep-14,29-Dec-16,8000,1658.3,87.95
12-Sep-14,29-Dec-16,8000,1669.9,78.3
15-Sep-14,29-Dec-16,8000,1612.85,89.6
16-Sep-14,29-Dec-16,8000,1543.5,135.4
17-Sep-14,29-Dec-16,8000,1582.4,122.9
18-Sep-14,29-Dec-16,8000,1743.85,157.1
19-Sep-14,29-Dec-16,8000,1730.6,144.65
22-Sep-14,29-Dec-16,8000,1739.7,130.75
23-Sep-14,29-Dec-16,8000,1667.3,190.15
24-Sep-14,29-Dec-16,8000,1639.4,179
25-Sep-14,29-Dec-16,8000,1583.25,206.1
26-Sep-14,29-Dec-16,8000,1619.5,194.35
29-Sep-14,29-Dec-16,8000,1591.35,182.45
30-Sep-14,29-Dec-16,8000,1583.45,167.3
01-Oct-14,29-Dec-16,8000,1548.15,160.15
07-Oct-14,29-Dec-16,8000,1489.05,192.05
08-Oct-14,29-Dec-16,8000,1463.6,180.85
09-Oct-14,29-Dec-16,8000,1593.35,197.25
10-Oct-14,29-Dec-16,8000,1528.8,236.35
13-Oct-14,29-Dec-16,8000,1530.2,218.25
14-Oct-14,29-Dec-16,8000,1502.45,206.55
16-Oct-14,29-Dec-16,8000,1439,265
17-Oct-14,29-Dec-16,8000,1447.05,246.05
20-Oct-14,29-Dec-16,8000,1541.75,245.85
21-Oct-14,29-Dec-16,8000,1563.45,230.95
22-Oct-14,29-Dec-16,8000,1617.95,217.4
23-Oct-14,29-Dec-16,8000,1617.25,199.7
27-Oct-14,29-Dec-16,8000,1581.5,190.3
28-Oct-14,29-Dec-16,8000,1597.85,175.2
29-Oct-14,29-Dec-16,8000,1644.05,165.9
30-Oct-14,29-Dec-16,8000,1711.8,160.75
31-Oct-14,29-Dec-16,8000,1893.1,190.65
03-Nov-14,29-Dec-16,8000,1876.05,175
05-Nov-14,29-Dec-16,8000,1874.95,158.6
07-Nov-14,29-Dec-16,8000,1855,146
10-Nov-14,29-Dec-16,8000,1839.75,134
11-Nov-14,29-Dec-16,8000,1843.2,120.65
12-Nov-14,29-Dec-16,8000,1850.2,108.55
13-Nov-14,29-Dec-16,8000,1810.25,104.15
14-Nov-14,29-Dec-16,8000,1831.15,93.15
17-Nov-14,29-Dec-16,8000,1853.3,84.85
18-Nov-14,29-Dec-16,8000,1837.55,76.95
19-Nov-14,29-Dec-16,8000,1790.6,77.95
20-Nov-14,29-Dec-16,8000,1794.8,69.75
21-Nov-14,29-Dec-16,8000,1873.1,68.55
24-Nov-14,29-Dec-16,8000,1922.95,61.95
25-Nov-14,29-Dec-16,8000,1857.7,70.95
26-Nov-14,29-Dec-16,8000,1864.35,62.3
27-Nov-14,29-Dec-16,8000,1871,54.9
28-Nov-14,29-Dec-16,8000,1971.05,59.65
01-Dec-14,29-Dec-16,8000,1934.15,57.1
02-Dec-14,29-Dec-16,8000,1897.8,54.9
03-Dec-14,29-Dec-16,8000,1908.5,47.3
04-Dec-14,29-Dec-16,8000,1918.75,42.1
05-Dec-14,29-Dec-16,8000,1881.05,40.4
08-Dec-14,29-Dec-16,8000,1803,63
09-Dec-14,29-Dec-16,8000,1724.65,89.25
10-Dec-14,29-Dec-16,8000,1724.7,80.1
11-Dec-14,29-Dec-16,8000,1669,88.7
12-Dec-14,29-Dec-16,8000,1607.75,102
15-Dec-14,29-Dec-16,8000,1594.45,92.4
16-Dec-14,29-Dec-16,8000,1525.35,176.85
17-Dec-14,29-Dec-16,8000,1493.2,171.8
18-Dec-14,29-Dec-16,8000,1637.1,190.5
19-Dec-14,29-Dec-16,8000,1686,179.2
22-Dec-14,29-Dec-16,8000,1785.4,175.05
23-Dec-14,29-Dec-16,8000,1730.35,178.55
24-Dec-14,29-Dec-16,8000,1655.2,206.05
26-Dec-14,29-Dec-16,8000,1661.25,188.65
29-Dec-14,29-Dec-16,8000,1688.6,172.5
30-Dec-14,29-Dec-16,8000,1674.05,158.95
31-Dec-14,29-Dec-16,8000,1695.7,143.7
01-Jan-15,29-Dec-16,8000,1681.15,132.1
02-Jan-15,29-Dec-16,8000,1795.55,139.35
05-Jan-15,29-Dec-16,8000,1762.7,131
06-Jan-15,29-Dec-16,8000,1711.45,333.7
07-Jan-15,29-Dec-16,8000,1672,319.75
08-Jan-15,29-Dec-16,8000,1801.7,319.9
09-Jan-15,29-Dec-16,8000,1830.6,293.8
12-Jan-15,29-Dec-16,8000,1841.15,270.7
13-Jan-15,29-Dec-16,8000,1803.25,257.95
14-Jan-15,29-Dec-16,8000,1770.8,243.7
15-Jan-15,29-Dec-16,8000,2032.6,303.7
16-Jan-15,29-Dec-16,8000,2027.05,280.1
19-Jan-15,29-Dec-16,8000,2032.95,257.8
20-Jan-15,29-Dec-16,8000,2177.95,259.5
21-Jan-15,29-Dec-16,8000,2190.05,236.65
22-Jan-15,29-Dec-16,8000,2195.15,216.65
23-Jan-15,29-Dec-16,8000,2257.95,197.65
27-Jan-15,29-Dec-16,8000,2313.75,181.05
28-Jan-15,29-Dec-16,8000,2292.35,166.55
29-Jan-15,29-Dec-16,8000,2313.3,149.75
30-Jan-15,29-Dec-16,8000,2213.4,191
02-Feb-15,29-Dec-16,8000,2179.75,177.55
03-Feb-15,29-Dec-16,8000,2127.6,171.75
04-Feb-15,29-Dec-16,8000,2091.3,162.1
05-Feb-15,29-Dec-16,8000,2060.3,151.15
06-Feb-15,29-Dec-16,8000,2003.1,150.1
09-Feb-15,29-Dec-16,8000,1909.35,195.75
10-Feb-15,29-Dec-16,8000,1937.35,175.95
11-Feb-15,29-Dec-16,8000,1990.35,159.7
12-Feb-15,29-Dec-16,8000,2066.25,149.2
13-Feb-15,29-Dec-16,8000,2155.6,141.15
16-Feb-15,29-Dec-16,8000,2143.45,127.45
18-Feb-15,29-Dec-16,8000,2183.7,116.3
19-Feb-15,29-Dec-16,8000,2195.65,103.65
20-Feb-15,29-Dec-16,8000,2133.35,105.95
23-Feb-15,29-Dec-16,8000,2061.1,114.7
24-Feb-15,29-Dec-16,8000,2048.45,104.1
25-Feb-15,29-Dec-16,8000,2042.45,93.3
26-Feb-15,29-Dec-16,8000,1966.4,106.05
27-Feb-15,29-Dec-16,8000,2149.6,127.55
28-Feb-15,29-Dec-16,8000,2193.15,115.5
02-Mar-15,29-Dec-16,8000,2235.35,103.55
03-Mar-15,29-Dec-16,8000,2255.1,92.9
04-Mar-15,29-Dec-16,8000,2179.25,99.75
05-Mar-15,29-Dec-16,8000,2170.8,90.3
09-Mar-15,29-Dec-16,8000,2061.95,158.85
10-Mar-15,29-Dec-16,8000,2008.7,155.65
11-Mar-15,29-Dec-16,8000,1988.2,142.65
12-Mar-15,29-Dec-16,8000,2056.4,131.5
13-Mar-15,29-Dec-16,8000,1961.85,169.25
16-Mar-15,29-Dec-16,8000,1930.5,157.35
17-Mar-15,29-Dec-16,8000,2013.75,148.4
18-Mar-15,29-Dec-16,8000,1967,143.1
19-Mar-15,29-Dec-16,8000,1916.4,141.7
20-Mar-15,29-Dec-16,8000,1854.8,146.65
23-Mar-15,29-Dec-16,8000,1819.75,137.7
24-Mar-15,29-Dec-16,8000,1805.4,125.65
25-Mar-15,29-Dec-16,8000,1784.2,115.75
26-Mar-15,29-Dec-16,8000,1691.5,219.45
27-Mar-15,29-Dec-16,8000,1676,202.65
30-Mar-15,29-Dec-16,8000,1837.05,216.5
31-Mar-15,29-Dec-16,8000,1815.35,201.35
01-Apr-15,29-Dec-16,8000,1898.8,191.2
06-Apr-15,29-Dec-16,8000,1917.3,184.9
07-Apr-15,29-Dec-16,8000,1900.35,170.3
08-Apr-15,29-Dec-16,8000,1935.4,155.25
09-Apr-15,29-Dec-16,8000,1980.45,142.75
10-Apr-15,29-Dec-16,8000,1968.05,129.9
13-Apr-15,29-Dec-16,8000,2002.45,117.7
15-Apr-15,29-Dec-16,8000,1932.3,128.55
16-Apr-15,29-Dec-16,8000,1881.7,126.6
17-Apr-15,29-Dec-16,8000,1801.4,149.75
20-Apr-15,29-Dec-16,8000,1712.55,217.6
21-Apr-15,29-Dec-16,8000,1650.45,226.2
22-Apr-15,29-Dec-16,8000,1684.4,206.3
23-Apr-15,29-Dec-16,8000,1642.2,199.4
24-Apr-15,29-Dec-16,8000,1571.8,223.6
27-Apr-15,29-Dec-16,8000,1499.15,248.35
28-Apr-15,29-Dec-16,8000,1552.75,231.7
29-Apr-15,29-Dec-16,8000,1509.6,227.85
30-Apr-15,29-Dec-16,8000,1453.4,233.8
04-May-15,29-Dec-16,8000,1612.1,248.45
05-May-15,29-Dec-16,8000,1585.4,233.95
06-May-15,29-Dec-16,8000,1526.35,398.5
07-May-15,29-Dec-16,8000,1476.05,390.65
08-May-15,29-Dec-16,8000,1598.4,291.6
11-May-15,29-Dec-16,8000,1717.6,370.65
12-May-15,29-Dec-16,8000,1632.3,485.25
13-May-15,29-Dec-16,8000,1712.8,458.8
14-May-15,29-Dec-16,8000,1678.45,436.2
15-May-15,29-Dec-16,8000,1686.45,405.35
18-May-15,29-Dec-16,8000,1769.55,384.25
19-May-15,29-Dec-16,8000,1737.15,363.7
20-May-15,29-Dec-16,8000,1763.75,337.65
21-May-15,29-Dec-16,8000,1737.65,317.65
22-May-15,29-Dec-16,8000,1751.55,291.8
25-May-15,29-Dec-16,8000,1671,309.25
26-May-15,29-Dec-16,8000,1626,298.95
27-May-15,29-Dec-16,8000,1602.25,280.4
28-May-15,29-Dec-16,8000,1570.8,355.5
29-May-15,29-Dec-16,8000,1674,257.45
01-Jun-15,29-Dec-16,8000,1652.3,239.6
02-Jun-15,29-Dec-16,8000,1551.9,364.4
03-Jun-15,29-Dec-16,8000,1485.05,389.35
04-Jun-15,29-Dec-16,8000,1451.35,372.75
05-Jun-15,29-Dec-16,8000,1414,358.45
08-Jun-15,29-Dec-16,8000,1348.15,369.95
09-Jun-15,29-Dec-16,8000,1313,355.95
10-Jun-15,29-Dec-16,8000,1396.1,340.7
11-Jun-15,29-Dec-16,8000,1325.05,431.4
12-Jun-15,29-Dec-16,8000,1125,403.45
15-Jun-15,29-Dec-16,8000,1175,377.2
16-Jun-15,29-Dec-16,8000,1170,351.8
17-Jun-15,29-Dec-16,8000,1200,324.2
18-Jun-15,29-Dec-16,8000,1409.05,303.9
19-Jun-15,29-Dec-16,8000,1300,279.4
22-Jun-15,29-Dec-16,8000,1400,276.2
23-Jun-15,29-Dec-16,8000,1415,254.7
24-Jun-15,29-Dec-16,8000,1430,242.8
25-Jun-15,29-Dec-16,8000,1430,222.15
26-Jun-15,29-Dec-16,8000,1410,209.35
29-Jun-15,29-Dec-16,8000,1344,213.45
30-Jun-15,29-Dec-16,8000,1365,197.75
01-Jul-15,29-Dec-16,8000,1490.45,186.55
02-Jul-15,29-Dec-16,8000,1465,175.15
03-Jul-15,29-Dec-16,8000,1490,159.45
06-Jul-15,29-Dec-16,8000,1500,145.8
07-Jul-15,29-Dec-16,8000,1470,137.5
08-Jul-15,29-Dec-16,8000,1390,203.15
09-Jul-15,29-Dec-16,8000,1400,198.1
10-Jul-15,29-Dec-16,8000,1375,180.45
13-Jul-15,29-Dec-16,8000,1440,174.7
14-Jul-15,29-Dec-16,8000,1475,161.5
15-Jul-15,29-Dec-16,8000,1525,148.85
16-Jul-15,29-Dec-16,8000,1550,141.05
17-Jul-15,29-Dec-16,8000,1570,129
20-Jul-15,29-Dec-16,8000,1550,120.4
21-Jul-15,29-Dec-16,8000,1485,131.1
22-Jul-15,29-Dec-16,8000,1580,129.05
23-Jul-15,29-Dec-16,8000,1560,128.55
24-Jul-15,29-Dec-16,8000,1530,138.15
27-Jul-15,29-Dec-16,8000,1425,230
28-Jul-15,29-Dec-16,8000,1405,297
29-Jul-15,29-Dec-16,8000,1400,189.85
30-Jul-15,29-Dec-16,8000,1435,173.15
31-Jul-15,29-Dec-16,8000,1485,229
03-Aug-15,29-Dec-16,8000,1537.5,156.2
04-Aug-15,29-Dec-16,8000,1502.35,149.75
05-Aug-15,29-Dec-16,8000,1515,136.4
06-Aug-15,29-Dec-16,8000,1475,199.85
07-Aug-15,29-Dec-16,8000,1505.55,117.85
10-Aug-15,29-Dec-16,8000,1462.5,117.2
11-Aug-15,29-Dec-16,8000,1402.65,125.35
12-Aug-15,29-Dec-16,8000,1310,165.35
13-Aug-15,29-Dec-16,8000,1322.45,227
14-Aug-15,29-Dec-16,8000,1406,236
17-Aug-15,29-Dec-16,8000,1460.85,269
18-Aug-15,29-Dec-16,8000,1374.45,260
19-Aug-15,29-Dec-16,8000,1380,148.5
20-Aug-15,29-Dec-16,8000,1369.9,280.05
21-Aug-15,29-Dec-16,8000,1280.1,300
24-Aug-15,29-Dec-16,8000,925.1,401
25-Aug-15,29-Dec-16,8000,931,808.65
26-Aug-15,29-Dec-16,8000,924.55,579.8
27-Aug-15,29-Dec-16,8000,1001,439.85
28-Aug-15,29-Dec-16,8000,1039.9,390
31-Aug-15,29-Dec-16,8000,1476,410
01-Sep-15,29-Dec-16,8000,904.85,528.35
02-Sep-15,29-Dec-16,8000,872.4,500
03-Sep-15,29-Dec-16,8000,909,771.9
